Token	Tag	Probability of token given tag
@USER_2f048653	@	0.0002897291032884253
@USER_2c55c6f2	@	0.0002897291032884253
@USER_13524842	@	0.0002897291032884253
@USER_04e4f267	@	0.0002897291032884253
@USER_74ea9ebd	@	0.0002897291032884253
@USER_3001e459	@	0.0002897291032884253
@USER_0634fdb5	@	0.0002897291032884253
@USER_838af36c	@	0.0002897291032884253
@USER_a935687a	@	0.0002897291032884253
@USER_521f5f2a	@	0.0002897291032884253
@USER_9e9abc67	@	0.0002897291032884253
@USER_7537b73d	@	0.0002897291032884253
@USER_3611917a	@	0.0002897291032884253
@USER_8915d2f5	@	0.0002897291032884253
@USER_1685b58a	@	0.0002897291032884253
@USER_e6cb19c3	@	0.0002897291032884253
@USER_899c3803	@	0.0002897291032884253
@USER_77193cfa	@	0.0002897291032884253
@USER_0dbc58f0	@	0.0002897291032884253
@USER_981d6292	@	0.0002897291032884253
@USER_35e9771f	@	0.0002897291032884253
@USER_8a6e79e3	@	0.0002897291032884253
@USER_7309170b	@	0.0002897291032884253
@USER_84ba5853	@	0.0002897291032884253
@USER_1d70fb57	@	0.0002897291032884253
@USER_dbab80f0	@	0.0002897291032884253
@USER_d4bf2dea	@	0.0002897291032884253
@USER_d173e711	@	0.0002897291032884253
@USER_11c11a81	@	0.0002897291032884253
@USER_956aa164	@	0.000434593654932638
@USER_bb28e0b3	@	0.0002897291032884253
@USER_13f67008	@	0.0002897291032884253
@USER_19791bbe	@	0.0002897291032884253
@USER_1778d1c3	@	0.0002897291032884253
@USER_647a0a66	@	0.0002897291032884253
@USER_cc715f05	@	0.0002897291032884253
@USER_c75e795a	@	0.0002897291032884253
@USER_9bfcd8dd	@	0.0002897291032884253
@USER_a3b1f0ff	@	0.0002897291032884253
@USER_2ff4371a	@	0.0002897291032884253
@USER_5b73c44b	@	0.0002897291032884253
@USER_c69dd5d8	@	0.0002897291032884253
@USER_bbc4b989	@	0.000434593654932638
@USER_c9256c1a	@	0.0002897291032884253
@USER_fbe2ff00	@	0.0002897291032884253
@USER_bf64fa46	@	0.0002897291032884253
@USER_3c47b354	@	0.0002897291032884253
@USER_e64e610e	@	0.0002897291032884253
@USER_6836a9d7	@	0.0002897291032884253
@USER_fe4a0b8a	@	0.0002897291032884253
@USER_d68ffefe	@	0.0002897291032884253
@USER_a3034fb3	@	0.0002897291032884253
@USER_906c5628	@	0.0005794582065768506
@USER_2029c994	@	0.0002897291032884253
@USER_9296ec9f	@	0.0002897291032884253
@USER_289d0996	@	0.0002897291032884253
@USER_4d854b88	@	0.0002897291032884253
@USER_d4b4cf28	@	0.0002897291032884253
@USER_dcfcb03a	@	0.0002897291032884253
@USER_a4ea1d58	@	0.0002897291032884253
@USER_38a57d53	@	0.000434593654932638
@USER_c3a5d3b9	@	0.0002897291032884253
@USER_b2cbf82a	@	0.0002897291032884253
@USER_43cbdfd5	@	0.0002897291032884253
@USER_365f3ed2	@	0.0002897291032884253
@USER_0e3c8e3f	@	0.000434593654932638
@USER_2e451fde	@	0.0002897291032884253
@USER_f7450cc7	@	0.0002897291032884253
@USER_04f719d7	@	0.0002897291032884253
@USER_37da8d90	@	0.0002897291032884253
@USER_c2b54378	@	0.0002897291032884253
@USER_362670ee	@	0.0002897291032884253
@USER_92fd2da9	@	0.0002897291032884253
@USER_79975c13	@	0.0002897291032884253
@USER_d5bbfeca	@	0.0002897291032884253
@USER_1bcf5794	@	0.0002897291032884253
@USER_79accd00	@	0.0002897291032884253
@USER_1b04768c	@	0.0002897291032884253
@USER_b04607a3	@	0.0002897291032884253
@USER_964f5da2	@	0.0002897291032884253
@USER_aba7eddc	@	0.0002897291032884253
@USER_0aab6dff	@	0.0002897291032884253
@USER_4e3f6629	@	0.0002897291032884253
@USER_aabef995	@	0.0002897291032884253
@USER_c945fcc4	@	0.0002897291032884253
@USER_b331a044	@	0.0002897291032884253
@USER_a17e4003	@	0.0002897291032884253
@USER_76c20a6b	@	0.0002897291032884253
@USER_d4ba67b9	@	0.0002897291032884253
@USER_ae49669d	@	0.0002897291032884253
@USER_c61eaa11	@	0.0002897291032884253
@USER_e959fba6	@	0.0002897291032884253
@USER_bd698fb3	@	0.0002897291032884253
@USER_485e1bd5	@	0.0002897291032884253
@USER_11e3343e	@	0.0002897291032884253
@USER_d59ec526	@	0.0002897291032884253
@USER_92262ddb	@	0.0002897291032884253
@USER_5acdd9dd	@	0.0002897291032884253
@USER_b7a8d7e6	@	0.0002897291032884253
@USER_ad84b62e	@	0.0002897291032884253
@USER_ec2eb7bc	@	0.0002897291032884253
@USER_5e70d1bd	@	0.0002897291032884253
@USER_1d0977bc	@	0.0002897291032884253
@USER_e1957aa4	@	0.0002897291032884253
@USER_41467629	@	0.0002897291032884253
@USER_8375152c	@	0.0002897291032884253
@USER_fb55ecfd	@	0.0002897291032884253
@USER_8c02294d	@	0.0002897291032884253
@USER_a98e25f1	@	0.0002897291032884253
@USER_2a90aa72	@	0.0002897291032884253
@USER_2e0d0a1c	@	0.0002897291032884253
@USER_72b69c6b	@	0.0002897291032884253
@USER_a2a88186	@	0.0002897291032884253
@USER_1e6d4b97	@	0.0002897291032884253
@USER_758e9e8c	@	0.0002897291032884253
@USER_4f146eaa	@	0.0002897291032884253
@USER_ddb23fea	@	0.0002897291032884253
@USER_a80fabdd	@	0.0002897291032884253
@USER_25725f95	@	0.0002897291032884253
@USER_8cc726ce	@	0.0002897291032884253
@USER_417818ff	@	0.0002897291032884253
@USER_7fa36cc1	@	0.0002897291032884253
@USER_fdac1efb	@	0.0002897291032884253
@USER_0be1e117	@	0.0002897291032884253
@USER_dd6dd56b	@	0.0002897291032884253
@USER_18085fd6	@	0.0002897291032884253
@USER_7fb47055	@	0.0002897291032884253
@USER_c66b62bb	@	0.0002897291032884253
@USER_86bd9070	@	0.0002897291032884253
@USER_18d9b723	@	0.0002897291032884253
@USER_af41ce95	@	0.0002897291032884253
@USER_8763eff6	@	0.0002897291032884253
@USER_062c1739	@	0.0002897291032884253
@USER_3477a4e3	@	0.0002897291032884253
@USER_4d99b92b	@	0.0002897291032884253
@USER_4c137fa9	@	0.0002897291032884253
@USER_1aae14f1	@	0.0002897291032884253
@USER_396b8b9f	@	0.0002897291032884253
@USER_be79b6b0	@	0.0002897291032884253
@USER_69080f52	@	0.0002897291032884253
@USER_71da811a	@	0.0002897291032884253
@USER_6d1ed08e	@	0.0002897291032884253
@USER_2c174435	@	0.0002897291032884253
@USER_93026d35	@	0.0002897291032884253
@USER_7340f1bc	@	0.0002897291032884253
@USER_d01f43d9	@	0.0002897291032884253
@USER_cdc13140	@	0.0002897291032884253
@USER_7c901b62	@	0.0002897291032884253
@USER_713d2c31	@	0.0002897291032884253
@USER_1e49faff	@	0.0002897291032884253
@USER_f20af3ab	@	0.0002897291032884253
@USER_c87082c7	@	0.0002897291032884253
@USER_554bc6e6	@	0.0002897291032884253
@USER_f09a721e	@	0.0002897291032884253
@USER_3170c886	@	0.0002897291032884253
@USER_38857c02	@	0.0002897291032884253
@USER_f49362f3	@	0.0002897291032884253
@USER_047a2445	@	0.000434593654932638
@USER_ab928a2c	@	0.0002897291032884253
@USER_47caa55d	@	0.0002897291032884253
@USER_6730a2b8	@	0.0002897291032884253
@USER_7aba3776	@	0.0002897291032884253
@USER_63f19a76	@	0.0002897291032884253
@USER_1c50e595	@	0.0002897291032884253
@USER_ccb577dd	@	0.0002897291032884253
@USER_eafc7cc6	@	0.0002897291032884253
@USER_8992713f	@	0.0002897291032884253
@USER_a74e6945	@	0.0002897291032884253
@USER_8eb9c8b0	@	0.0002897291032884253
@USER_bb26a77a	@	0.0002897291032884253
@USER_e734f427	@	0.0002897291032884253
@USER_115079f8	@	0.0002897291032884253
@USER_1d87ef18	@	0.0002897291032884253
@USER_b5a7a5ef	@	0.0002897291032884253
@USER_7cb22033	@	0.0002897291032884253
@USER_18e63170	@	0.0002897291032884253
@USER_8eb3aaf2	@	0.0002897291032884253
@USER_406690e1	@	0.0002897291032884253
@USER_762ccf49	@	0.0002897291032884253
@USER_daddd388	@	0.000434593654932638
@USER_a4b205b4	@	0.000434593654932638
@USER_1cb3dc5e	@	0.0002897291032884253
@USER_339900c7	@	0.0002897291032884253
@USER_5cd900bb	@	0.0002897291032884253
@USER_025615b3	@	0.0002897291032884253
@USER_b6753a9c	@	0.0002897291032884253
@USER_a81f305b	@	0.0002897291032884253
@USER_7631793c	@	0.0002897291032884253
@USER_42a476fd	@	0.0002897291032884253
@USER_d0695975	@	0.0002897291032884253
@USER_97d81769	@	0.0002897291032884253
@USER_183d3c8c	@	0.0002897291032884253
@USER_e748a2ad	@	0.0002897291032884253
@USER_23311aa2	@	0.0002897291032884253
@USER_616ea0de	@	0.0002897291032884253
@USER_39383aa9	@	0.0002897291032884253
@USER_dbd21ae3	@	0.0002897291032884253
@USER_49f0645a	@	0.0002897291032884253
@USER_2dc0f40d	@	0.0002897291032884253
@USER_bc0d6aa0	@	0.0002897291032884253
@USER_826add5e	@	0.0002897291032884253
@USER_c113393b	@	0.0002897291032884253
@USER_3cb6ed9c	@	0.0002897291032884253
@USER_53db13fb	@	0.000434593654932638
@USER_5635135b	@	0.0002897291032884253
@USER_59ff204f	@	0.0002897291032884253
@USER_12255cca	@	0.0002897291032884253
@USER_ea5b6708	@	0.0002897291032884253
@USER_3229776d	@	0.0002897291032884253
@USER_3a174545	@	0.0002897291032884253
@USER_d3a51be5	@	0.0002897291032884253
@USER_6c2ab475	@	0.0002897291032884253
@USER_22d4dff0	@	0.0002897291032884253
@USER_dad9e70a	@	0.0002897291032884253
@USER_5b7afd29	@	0.0002897291032884253
@USER_098ef7dc	@	0.0002897291032884253
@USER_1ff1d28d	@	0.0002897291032884253
@USER_c5acc323	@	0.0002897291032884253
@USER_6e986a08	@	0.0002897291032884253
@USER_b278aea7	@	0.0002897291032884253
@USER_5aaaa77b	@	0.0002897291032884253
@USER_40e9f74c	@	0.0002897291032884253
@USER_30fbfa7c	@	0.0002897291032884253
@USER_b8dda54d	@	0.0002897291032884253
@USER_9b0153d5	@	0.0002897291032884253
@USER_00a7e907	@	0.0002897291032884253
@USER_53c872e8	@	0.0002897291032884253
@USER_68a61355	@	0.0002897291032884253
@USER_81a6943d	@	0.0002897291032884253
@USER_a996f982	@	0.0002897291032884253
@USER_127282b9	@	0.0002897291032884253
@USER_8d1b2f76	@	0.0002897291032884253
@USER_26f8df27	@	0.0002897291032884253
@USER_02f118d2	@	0.0002897291032884253
@USER_751b6b13	@	0.0002897291032884253
@USER_e64c0785	@	0.0002897291032884253
@USER_ec46c0e5	@	0.0002897291032884253
@USER_8c0cae14	@	0.0002897291032884253
@USER_e51d10f2	@	0.0002897291032884253
@USER_721ba395	@	0.0002897291032884253
@USER_91f416f3	@	0.0002897291032884253
@USER_112f6fba	@	0.0002897291032884253
@USER_fd73bdf9	@	0.000434593654932638
@USER_9f87ebb3	@	0.0002897291032884253
@USER_33fa79e7	@	0.0002897291032884253
@USER_2e2c8d21	@	0.0002897291032884253
@USER_cf721d72	@	0.0002897291032884253
@USER_412895a1	@	0.0002897291032884253
@USER_5ccfd120	@	0.0002897291032884253
@USER_af6f5f48	@	0.0002897291032884253
@USER_a5cede38	@	0.0002897291032884253
@USER_90aa77ac	@	0.0002897291032884253
@USER_cb76c435	@	0.0002897291032884253
@USER_3e512d58	@	0.0002897291032884253
@USER_20854e21	@	0.0002897291032884253
@USER_7137da72	@	0.0002897291032884253
@USER_56206c17	@	0.0002897291032884253
@USER_4b10728b	@	0.0002897291032884253
@USER_6562cc0f	@	0.0002897291032884253
@USER_32777664	@	0.0002897291032884253
@USER_e0b26e5f	@	0.0002897291032884253
@USER_e5aecf56	@	0.0002897291032884253
@USER_964602c7	@	0.0002897291032884253
@USER_340a0ffa	@	0.0002897291032884253
@USER_bfcaf60a	@	0.0002897291032884253
@USER_4f130c22	@	0.0002897291032884253
@USER_c24c93be	@	0.0002897291032884253
@USER_aa5d7fe6	@	0.0002897291032884253
@USER_04441bb1	@	0.0002897291032884253
@USER_dca0a553	@	0.0002897291032884253
@USER_2e7a6344	@	0.0002897291032884253
@USER_aa1b28c6	@	0.0002897291032884253
@USER_78a59ff0	@	0.0002897291032884253
@USER_8c6dae19	@	0.0002897291032884253
@USER_6f851e78	@	0.0002897291032884253
@USER_7d4170a1	@	0.0005794582065768506
@USER_ba568f08	@	0.0002897291032884253
@USER_696a8009	@	0.0002897291032884253
@USER_1c7b9fd3	@	0.0002897291032884253
@USER_b4aa2724	@	0.0002897291032884253
@USER_9ba37aca	@	0.0002897291032884253
@USER_2f235e75	@	0.0002897291032884253
@USER_6fd23ec2	@	0.0002897291032884253
@USER_d5f13902	@	0.0002897291032884253
@USER_b27e9d4d	@	0.0002897291032884253
@USER_d5a865b2	@	0.0002897291032884253
@USER_13c87cd2	@	0.0002897291032884253
@USER_86fdc06c	@	0.0002897291032884253
@USER_831222fa	@	0.0002897291032884253
@USER_4c84c86b	@	0.0002897291032884253
@USER_1bf05d17	@	0.0002897291032884253
@USER_c1eb06ee's	@	0.0002897291032884253
@USER_8db53983	@	0.0002897291032884253
@USER_8c29cf88	@	0.0002897291032884253
@USER_d93a98a9	@	0.0002897291032884253
@USER_91295305	@	0.0002897291032884253
@USER_81bc42cd	@	0.0002897291032884253
@USER_44fe258d	@	0.0002897291032884253
@USER_92a679d0	@	0.0002897291032884253
@USER_564fa2b2	@	0.0002897291032884253
@USER_5037b0e8	@	0.0002897291032884253
@USER_8a9861b5	@	0.0002897291032884253
@USER_5c214c73	@	0.0002897291032884253
@USER_b79c1fd3	@	0.0002897291032884253
@USER_ae14aece	@	0.0002897291032884253
@USER_64c18243	@	0.0002897291032884253
@USER_9d7374df	@	0.0002897291032884253
@USER_9be5bf8c	@	0.0002897291032884253
@USER_85a72e9f	@	0.0002897291032884253
@USER_acdcd198	@	0.0002897291032884253
@USER_013f19e7	@	0.0002897291032884253
@USER_3e4125bc	@	0.0002897291032884253
@USER_c1eb06ee	@	0.0002897291032884253
@USER_273c4722	@	0.0002897291032884253
@USER_f7a8e643	@	0.0002897291032884253
@USER_e7cc590d	@	0.0002897291032884253
@USER_5e8bd266	@	0.0002897291032884253
@USER_ce45db61	@	0.0002897291032884253
@USER_d950f37e	@	0.0002897291032884253
@USER_f081a3f5	@	0.0002897291032884253
@USER_683da599	@	0.0002897291032884253
@USER_0b53b48a	@	0.0002897291032884253
@USER_7b059bec	@	0.0002897291032884253
@USER_adbb9ae1	@	0.0002897291032884253
@USER_1147a8b5	@	0.0002897291032884253
@USER_8afeff4b	@	0.0002897291032884253
@USER_e6762382	@	0.0002897291032884253
@USER_7d60d502	@	0.0002897291032884253
@USER_2caa4495	@	0.0002897291032884253
@USER_32680e14	@	0.0002897291032884253
@USER_00927529	@	0.0002897291032884253
@USER_83f462da	@	0.0002897291032884253
@USER_83fc5256	@	0.0002897291032884253
@USER_1734fdc9	@	0.0002897291032884253
@USER_11223bd1	@	0.0002897291032884253
@USER_e66570d4	@	0.0002897291032884253
@USER_73ce7f06	@	0.0002897291032884253
@USER_848caec0	@	0.0002897291032884253
@USER_38c9bed0	@	0.0002897291032884253
@USER_21fe2e90	@	0.0002897291032884253
@USER_94020220	@	0.0002897291032884253
@USER_abc38496	@	0.0002897291032884253
@USER_c4b28e53	@	0.0002897291032884253
@USER_86241752	@	0.0002897291032884253
@USER_c42e6557	@	0.0002897291032884253
@USER_47c366de	@	0.0002897291032884253
@USER_bf6109df	@	0.0002897291032884253
@USER_5443470d	@	0.0002897291032884253
@USER_3a7cc50b	@	0.0002897291032884253
@USER_b25d7ef2	@	0.0002897291032884253
@USER_a1cfb319	@	0.0002897291032884253
@USER_fb9aa030	@	0.0002897291032884253
@USER_e95bb2ca	@	0.0002897291032884253
@USER_52c0765c	@	0.0002897291032884253
@USER_ad09b1d3	@	0.0002897291032884253
@USER_75fd759f	@	0.0002897291032884253
@USER_e76740ed	@	0.0002897291032884253
@USER_c65ee08d	@	0.0002897291032884253
@USER_9b65f579	@	0.0002897291032884253
@USER_49873b34	@	0.0002897291032884253
@USER_931e6f87	@	0.0002897291032884253
@USER_721df812	@	0.0002897291032884253
@USER_c147fb32	@	0.0002897291032884253
@USER_48bc6e58	@	0.0002897291032884253
@USER_439bda04	@	0.0002897291032884253
@USER_6687d7ba	@	0.0002897291032884253
